"colony_id","CALICE","MEASUREMENT","value","species","treatment","recovered"
"OFRA_PS_0GT5_P2","C5","A",0.104,"OFRA","PS","P2"
"OFRA_PS_0GT5_P2","C5","CA",0.034,"OFRA","PS","P2"
"OFRA_PS_0GT5_P2","C1","A",0.128,"OFRA","PS","P2"
"OFRA_PS_0GT5_P2","C1","CA",0.013,"OFRA","PS","P2"
"OFRA_PS_0GT5_P2","C2","A",0.109,"OFRA","PS","P2"
"OFRA_PS_0GT5_P2","C2","CA",0.02,"OFRA","PS","P2"
"OFRA_PS_1GT37","C4","CW",0.206,"OFRA","PS","p"
"OFRA_PS_1GT37","C1","W",0.427,"OFRA","PS","p"
"OFRA_PS_1GT37","C4","CH",0.229,"OFRA","PS","p"
"OFRA_PS_1GT37","C4","W",0.461,"OFRA","PS","p"
"OFRA_PS_1GT37","C2","CH",0.303,"OFRA","PS","p"
"OFRA_PS_1GT37","C2","W",0.373,"OFRA","PS","p"
"OFRA_PS_1GT37","C3","H",0.435,"OFRA","PS","p"
"OFRA_PS_1GT37","C3","CH",0.273,"OFRA","PS","p"
"OFRA_PS_1GT37","C3","W",0.423,"OFRA","PS","p"
"OFRA_PS_1GT37","C3","CW",0.229,"OFRA","PS","p"
"OFRA_PS_1GT37","C4","H",0.349,"OFRA","PS","p"
"OFRA_PS_1GT37","C1","CH",0.207,"OFRA","PS","p"
"OFRA_PS_1GT37","C2","A",0.17,"OFRA","PS","p"
"OFRA_PS_1GT37","C2","CA",0.059,"OFRA","PS","p"
"OFRA_PS_1GT37","C3","A",0.134,"OFRA","PS","p"
"OFRA_PS_1GT37","C1","CW",0.238,"OFRA","PS","p"
"OFRA_PS_1GT37","C2","H",0.444,"OFRA","PS","p"
"OFRA_PS_1GT37","C1","H",0.367,"OFRA","PS","p"
"OFRA_PS_1GT37","C2","CW",0.279,"OFRA","PS","p"
"OFRA_PS_1GT37","C1","CA",0.046,"OFRA","PS","p"
"OFRA_PS_1GT37","C3","CA",0.06,"OFRA","PS","p"
"OFRA_PS_1GT37","C4","A",0.125,"OFRA","PS","p"
"OFRA_PS_1GT37","C4","CA",0.052,"OFRA","PS","p"
"OFRA_PS_1GT37","C1","A",0.114,"OFRA","PS","p"
"OFRA_PS_1GT42","C2","CW",0.224,"OFRA","PS","p"
"OFRA_PS_1GT42","C3","H",0.395,"OFRA","PS","p"
"OFRA_PS_1GT42","C3","CH",0.215,"OFRA","PS","p"
"OFRA_PS_1GT42","C3","W",0.35,"OFRA","PS","p"
"OFRA_PS_1GT42","C3","CW",0.187,"OFRA","PS","p"
"OFRA_PS_1GT42","C1","CH",0.213,"OFRA","PS","p"
"OFRA_PS_1GT42","C1","W",0.454,"OFRA","PS","p"
"OFRA_PS_1GT42","C1","CW",0.243,"OFRA","PS","p"
"OFRA_PS_1GT42","C1","H",0.434,"OFRA","PS","p"
"OFRA_PS_1GT42","C2","A",0.144,"OFRA","PS","p"
"OFRA_PS_1GT42","C2","CA",0.056,"OFRA","PS","p"
"OFRA_PS_1GT42","C3","A",0.114,"OFRA","PS","p"
"OFRA_PS_1GT42","C3","CA",0.047,"OFRA","PS","p"
"OFRA_PS_1GT42","C1","A",0.136,"OFRA","PS","p"
"OFRA_PS_1GT42","C1","CA",0.052,"OFRA","PS","p"
"OFRA_PS_1GT42","C2","W",0.411,"OFRA","PS","p"
"OFRA_PS_1GT42","C2","H",0.429,"OFRA","PS","p"
"OFRA_PS_1GT42","C2","CH",0.251,"OFRA","PS","p"
"OFRA_PS_1GT43","C4","W",0.407,"OFRA","PS","p"
"OFRA_PS_1GT43","C4","CH",0.223,"OFRA","PS","p"
"OFRA_PS_1GT43","C1","H",0.367,"OFRA","PS","p"
"OFRA_PS_1GT43","C2","CW",0.249,"OFRA","PS","p"
"OFRA_PS_1GT43","C3","H",0.392,"OFRA","PS","p"
"OFRA_PS_1GT43","C3","CH",0.211,"OFRA","PS","p"
"OFRA_PS_1GT43","C3","W",0.358,"OFRA","PS","p"
"OFRA_PS_1GT43","C3","CW",0.197,"OFRA","PS","p"
"OFRA_PS_1GT43","C4","H",0.459,"OFRA","PS","p"
"OFRA_PS_1GT43","C1","CH",0.23,"OFRA","PS","p"
"OFRA_PS_1GT43","C2","A",0.153,"OFRA","PS","p"
"OFRA_PS_1GT43","C2","CA",0.053,"OFRA","PS","p"
"OFRA_PS_1GT43","C3","A",0.104,"OFRA","PS","p"
"OFRA_PS_1GT43","C3","CA",0.036,"OFRA","PS","p"
"OFRA_PS_1GT43","C4","A",0.124,"OFRA","PS","p"
"OFRA_PS_1GT43","C4","CA",0.041,"OFRA","PS","p"
"OFRA_PS_1GT43","C5","A",0.149,"OFRA","PS","p"
"OFRA_PS_1GT43","C5","CA",0.053,"OFRA","PS","p"
"OFRA_PS_1GT43","C1","A",0.084,"OFRA","PS","p"
"OFRA_PS_1GT43","C1","CA",0.039,"OFRA","PS","p"
"OFRA_PS_1GT43","C2","H",0.444,"OFRA","PS","p"
"OFRA_PS_1GT43","C2","CH",0.251,"OFRA","PS","p"
"OFRA_PS_1GT43","C2","W",0.451,"OFRA","PS","p"
"OFRA_PS_1GT43","C5","H",0.452,"OFRA","PS","p"
"OFRA_PS_1GT43","C5","CH",0.258,"OFRA","PS","p"
"OFRA_PS_1GT43","C5","W",0.395,"OFRA","PS","p"
"OFRA_PS_1GT43","C4","CW",0.234,"OFRA","PS","p"
"OFRA_PS_1GT43","C1","W",0.298,"OFRA","PS","p"
"OFRA_PS_1GT43","C1","CW",0.17,"OFRA","PS","p"
"OFRA_PS_1GT43","C5","CW",0.251,"OFRA","PS","p"
"OFRA_PS_2CX10","C4","CA",0.086,"OFRA","PS","p"
"OFRA_PS_2CX10","C3","CA",0.072,"OFRA","PS","p"
"OFRA_PS_2CX10","C4","A",0.19,"OFRA","PS","p"
"OFRA_PS_2CX10","C2","A",0.074,"OFRA","PS","p"
"OFRA_PS_2CX10","C2","CA",0.032,"OFRA","PS","p"
"OFRA_PS_2CX10","C3","A",0.189,"OFRA","PS","p"
"OFRA_PS_2CX10","C1","H",0.476,"OFRA","PS","p"
"OFRA_PS_2CX10","C2","CW",0.21,"OFRA","PS","p"
"OFRA_PS_2CX10","C3","H",0.479,"OFRA","PS","p"
"OFRA_PS_2CX10","C3","CH",0.289,"OFRA","PS","p"
"OFRA_PS_2CX10","C3","W",0.501,"OFRA","PS","p"
"OFRA_PS_2CX10","C3","CW",0.26,"OFRA","PS","p"
"OFRA_PS_2CX10","C4","H",0.492,"OFRA","PS","p"
"OFRA_PS_2CX10","C1","CH",0.301,"OFRA","PS","p"
"OFRA_PS_2CX10","C4","CH",0.318,"OFRA","PS","p"
"OFRA_PS_2CX10","C4","W",0.527,"OFRA","PS","p"
"OFRA_PS_2CX10","C4","CW",0.297,"OFRA","PS","p"
"OFRA_PS_2CX10","C5","H",0.56,"OFRA","PS","p"
"OFRA_PS_2CX10","C5","CH",0.356,"OFRA","PS","p"
"OFRA_PS_2CX10","C5","W",0.461,"OFRA","PS","p"
"OFRA_PS_2CX10","C5","CW",0.273,"OFRA","PS","p"
"OFRA_PS_2CX10","C1","W",0.522,"OFRA","PS","p"
"OFRA_PS_2CX10","C1","CW",0.244,"OFRA","PS","p"
"OFRA_PS_2CX10","C2","H",0.329,"OFRA","PS","p"
"OFRA_PS_2CX10","C2","CH",0.179,"OFRA","PS","p"
"OFRA_PS_2CX10","C2","W",0.368,"OFRA","PS","p"
"OFRA_PS_2CX10","C1","CA",0.076,"OFRA","PS","p"
"OFRA_PS_2CX10","C5","A",0.185,"OFRA","PS","p"
"OFRA_PS_2CX10","C5","CA",0.089,"OFRA","PS","p"
"OFRA_PS_2CX10","C1","A",0.166,"OFRA","PS","p"
"OFRA_PS_2CX12","C2","CW",0.251,"OFRA","PS","p"
"OFRA_PS_2CX12","C3","CW",0.222,"OFRA","PS","p"
"OFRA_PS_2CX12","C3","H",0.471,"OFRA","PS","p"
"OFRA_PS_2CX12","C3","CH",0.287,"OFRA","PS","p"
"OFRA_PS_2CX12","C3","W",0.413,"OFRA","PS","p"
"OFRA_PS_2CX12","C4","W",0.381,"OFRA","PS","p"
"OFRA_PS_2CX12","C4","H",0.412,"OFRA","PS","p"
"OFRA_PS_2CX12","C1","CH",0.261,"OFRA","PS","p"
"OFRA_PS_2CX12","C4","CH",0.236,"OFRA","PS","p"
"OFRA_PS_2CX12","C1","H",0.432,"OFRA","PS","p"
"OFRA_PS_2CX12","C2","A",0.115,"OFRA","PS","p"
"OFRA_PS_2CX12","C2","CA",0.056,"OFRA","PS","p"
"OFRA_PS_2CX12","C3","A",0.124,"OFRA","PS","p"
"OFRA_PS_2CX12","C3","CA",0.072,"OFRA","PS","p"
"OFRA_PS_2CX12","C4","A",0.105,"OFRA","PS","p"
"OFRA_PS_2CX12","C4","CA",0.052,"OFRA","PS","p"
"OFRA_PS_2CX12","C5","A",0.095,"OFRA","PS","p"
"OFRA_PS_2CX12","C5","CA",0.054,"OFRA","PS","p"
"OFRA_PS_2CX12","C1","A",0.103,"OFRA","PS","p"
"OFRA_PS_2CX12","C1","CA",0.056,"OFRA","PS","p"
"OFRA_PS_2CX12","C5","W",0.288,"OFRA","PS","p"
"OFRA_PS_2CX12","C4","CW",0.247,"OFRA","PS","p"
"OFRA_PS_2CX12","C5","H",0.394,"OFRA","PS","p"
"OFRA_PS_2CX12","C5","CH",0.214,"OFRA","PS","p"
"OFRA_PS_2CX12","C2","H",0.431,"OFRA","PS","p"
"OFRA_PS_2CX12","C5","CW",0.208,"OFRA","PS","p"
"OFRA_PS_2CX12","C1","W",0.401,"OFRA","PS","p"
"OFRA_PS_2CX12","C1","CW",0.225,"OFRA","PS","p"
"OFRA_PS_2CX12","C2","CH",0.229,"OFRA","PS","p"
"OFRA_PS_2CX12","C2","W",0.35,"OFRA","PS","p"
"OFRA_PS_2CX13","C2","A",0.133,"OFRA","PS","p"
"OFRA_PS_2CX13","C5","CW",0.226,"OFRA","PS","p"
"OFRA_PS_2CX13","C1","W",0.476,"OFRA","PS","p"
"OFRA_PS_2CX13","C1","CW",0.247,"OFRA","PS","p"
"OFRA_PS_2CX13","C2","CA",0.056,"OFRA","PS","p"
"OFRA_PS_2CX13","C3","A",0.114,"OFRA","PS","p"
"OFRA_PS_2CX13","C3","CA",0.049,"OFRA","PS","p"
"OFRA_PS_2CX13","C4","A",0.131,"OFRA","PS","p"
"OFRA_PS_2CX13","C4","CA",0.07,"OFRA","PS","p"
"OFRA_PS_2CX13","C5","A",0.116,"OFRA","PS","p"
"OFRA_PS_2CX13","C5","CA",0.062,"OFRA","PS","p"
"OFRA_PS_2CX13","C1","A",0.124,"OFRA","PS","p"
"OFRA_PS_2CX13","C1","CA",0.055,"OFRA","PS","p"
"OFRA_PS_2CX13","C5","W",0.354,"OFRA","PS","p"
"OFRA_PS_2CX13","C1","H",0.372,"OFRA","PS","p"
"OFRA_PS_2CX13","C2","CW",0.234,"OFRA","PS","p"
"OFRA_PS_2CX13","C3","H",0.526,"OFRA","PS","p"
"OFRA_PS_2CX13","C2","H",0.449,"OFRA","PS","p"
"OFRA_PS_2CX13","C2","CH",0.297,"OFRA","PS","p"
"OFRA_PS_2CX13","C2","W",0.36,"OFRA","PS","p"
"OFRA_PS_2CX13","C4","H",0.396,"OFRA","PS","p"
"OFRA_PS_2CX13","C1","CH",0.241,"OFRA","PS","p"
"OFRA_PS_2CX13","C4","CH",0.271,"OFRA","PS","p"
"OFRA_PS_2CX13","C4","W",0.408,"OFRA","PS","p"
"OFRA_PS_2CX13","C4","CW",0.275,"OFRA","PS","p"
"OFRA_PS_2CX13","C5","H",0.458,"OFRA","PS","p"
"OFRA_PS_2CX13","C5","CH",0.272,"OFRA","PS","p"
"OFRA_PS_2CX13","C3","W",0.403,"OFRA","PS","p"
"OFRA_PS_2CX13","C3","CW",0.228,"OFRA","PS","p"
"OFRA_PS_2CX13","C3","CH",0.23,"OFRA","PS","p"
"OFRA_PS_2CX8","C4","W",0.419,"OFRA","PS","p"
"OFRA_PS_2CX8","C1","CH",0.197,"OFRA","PS","p"
"OFRA_PS_2CX8","C4","CH",0.204,"OFRA","PS","p"
"OFRA_PS_2CX8","C5","CA",0.041,"OFRA","PS","p"
"OFRA_PS_2CX8","C1","A",0.156,"OFRA","PS","p"
"OFRA_PS_2CX8","C1","CA",0.049,"OFRA","PS","p"
"OFRA_PS_2CX8","C3","CH",0.183,"OFRA","PS","p"
"OFRA_PS_2CX8","C3","W",0.494,"OFRA","PS","p"
"OFRA_PS_2CX8","C3","CW",0.202,"OFRA","PS","p"
"OFRA_PS_2CX8","C4","H",0.39,"OFRA","PS","p"
"OFRA_PS_2CX8","C2","A",0.092,"OFRA","PS","p"
"OFRA_PS_2CX8","C2","CA",0.031,"OFRA","PS","p"
"OFRA_PS_2CX8","C3","A",0.144,"OFRA","PS","p"
"OFRA_PS_2CX8","C3","CA",0.044,"OFRA","PS","p"
"OFRA_PS_2CX8","C4","A",0.14,"OFRA","PS","p"
"OFRA_PS_2CX8","C4","CA",0.038,"OFRA","PS","p"
"OFRA_PS_2CX8","C5","A",0.14,"OFRA","PS","p"
"OFRA_PS_2CX8","C1","H",0.404,"OFRA","PS","p"
"OFRA_PS_2CX8","C2","CW",0.21,"OFRA","PS","p"
"OFRA_PS_2CX8","C3","H",0.361,"OFRA","PS","p"
"OFRA_PS_2CX8","C1","CW",0.263,"OFRA","PS","p"
"OFRA_PS_2CX8","C2","H",0.397,"OFRA","PS","p"
"OFRA_PS_2CX8","C2","CH",0.208,"OFRA","PS","p"
"OFRA_PS_2CX8","C2","W",0.398,"OFRA","PS","p"
"OFRA_PS_2CX8","C5","H",0.376,"OFRA","PS","p"
"OFRA_PS_2CX8","C5","CH",0.232,"OFRA","PS","p"
"OFRA_PS_2CX8","C5","W",0.499,"OFRA","PS","p"
"OFRA_PS_2CX8","C4","CW",0.208,"OFRA","PS","p"
"OFRA_PS_2CX8","C1","W",0.477,"OFRA","PS","p"
"OFRA_PS_2CX8","C5","CW",0.254,"OFRA","PS","p"
"OFRA_PS_2GT10","C4","CA",0.07,"OFRA","PS","p"
"OFRA_PS_2GT10","C5","A",0.155,"OFRA","PS","p"
"OFRA_PS_2GT10","C4","A",0.144,"OFRA","PS","p"
"OFRA_PS_2GT10","C2","A",0.118,"OFRA","PS","p"
"OFRA_PS_2GT10","C2","CA",0.07,"OFRA","PS","p"
"OFRA_PS_2GT10","C3","A",0.124,"OFRA","PS","p"
"OFRA_PS_2GT10","C3","CA",0.04,"OFRA","PS","p"
"OFRA_PS_2GT10","C1","H",0.362,"OFRA","PS","p"
"OFRA_PS_2GT10","C2","CW",0.287,"OFRA","PS","p"
"OFRA_PS_2GT10","C3","H",0.352,"OFRA","PS","p"
"OFRA_PS_2GT10","C3","CH",0.221,"OFRA","PS","p"
"OFRA_PS_2GT10","C3","W",0.412,"OFRA","PS","p"
"OFRA_PS_2GT10","C3","CW",0.24,"OFRA","PS","p"
"OFRA_PS_2GT10","C4","H",0.439,"OFRA","PS","p"
"OFRA_PS_2GT10","C1","CH",0.178,"OFRA","PS","p"
"OFRA_PS_2GT10","C4","CH",0.271,"OFRA","PS","p"
"OFRA_PS_2GT10","C4","W",0.459,"OFRA","PS","p"
"OFRA_PS_2GT10","C4","CW",0.274,"OFRA","PS","p"
"OFRA_PS_2GT10","C5","H",0.497,"OFRA","PS","p"
"OFRA_PS_2GT10","C5","CH",0.273,"OFRA","PS","p"
"OFRA_PS_2GT10","C5","W",0.442,"OFRA","PS","p"
"OFRA_PS_2GT10","C5","CW",0.28,"OFRA","PS","p"
"OFRA_PS_2GT10","C1","W",0.455,"OFRA","PS","p"
"OFRA_PS_2GT10","C1","CW",0.27,"OFRA","PS","p"
"OFRA_PS_2GT10","C2","H",0.389,"OFRA","PS","p"
"OFRA_PS_2GT10","C2","CH",0.228,"OFRA","PS","p"
"OFRA_PS_2GT10","C2","W",0.484,"OFRA","PS","p"
"OFRA_PS_2GT10","C1","CA",0.064,"OFRA","PS","p"
"OFRA_PS_2GT10","C5","CA",0.06,"OFRA","PS","p"
"OFRA_PS_2GT10","C1","A",0.124,"OFRA","PS","p"
"OFRA_PS_2GT3","C2","CW",0.179,"OFRA","PS","p"
"OFRA_PS_2GT3","C1","H",0.474,"OFRA","PS","p"
"OFRA_PS_2GT3","C3","CW",0.202,"OFRA","PS","p"
"OFRA_PS_2GT3","C3","H",0.487,"OFRA","PS","p"
"OFRA_PS_2GT3","C3","CH",0.293,"OFRA","PS","p"
"OFRA_PS_2GT3","C3","W",0.351,"OFRA","PS","p"
"OFRA_PS_2GT3","C4","W",0.38,"OFRA","PS","p"
"OFRA_PS_2GT3","C4","H",0.468,"OFRA","PS","p"
"OFRA_PS_2GT3","C1","CH",0.227,"OFRA","PS","p"
"OFRA_PS_2GT3","C4","CH",0.272,"OFRA","PS","p"
"OFRA_PS_2GT3","C5","CW",0.246,"OFRA","PS","p"
"OFRA_PS_2GT3","C1","W",0.408,"OFRA","PS","p"
"OFRA_PS_2GT3","C1","CW",0.174,"OFRA","PS","p"
"OFRA_PS_2GT3","C2","H",0.422,"OFRA","PS","p"
"OFRA_PS_2GT3","C2","CH",0.246,"OFRA","PS","p"
"OFRA_PS_2GT3","C2","W",0.322,"OFRA","PS","p"
"OFRA_PS_2GT3","C5","A",0.176,"OFRA","PS","p"
"OFRA_PS_2GT3","C5","CA",0.071,"OFRA","PS","p"
"OFRA_PS_2GT3","C1","A",0.121,"OFRA","PS","p"
"OFRA_PS_2GT3","C1","CA",0.044,"OFRA","PS","p"
"OFRA_PS_2GT3","C5","W",0.461,"OFRA","PS","p"
"OFRA_PS_2GT3","C4","CW",0.233,"OFRA","PS","p"
"OFRA_PS_2GT3","C5","H",0.458,"OFRA","PS","p"
"OFRA_PS_2GT3","C5","CH",0.284,"OFRA","PS","p"
"OFRA_PS_2GT3","C3","CA",0.058,"OFRA","PS","p"
"OFRA_PS_2GT3","C2","A",0.1,"OFRA","PS","p"
"OFRA_PS_2GT3","C2","CA",0.043,"OFRA","PS","p"
"OFRA_PS_2GT3","C3","A",0.15,"OFRA","PS","p"
"OFRA_PS_2GT3","C4","A",0.136,"OFRA","PS","p"
"OFRA_PS_2GT3","C4","CA",0.064,"OFRA","PS","p"
"OFRA_PS_2GT31","C3","W",0.415,"OFRA","PS","p"
"OFRA_PS_2GT31","C1","W",0.47,"OFRA","PS","p"
"OFRA_PS_2GT31","C1","CW",0.202,"OFRA","PS","p"
"OFRA_PS_2GT31","C2","H",0.457,"OFRA","PS","p"
"OFRA_PS_2GT31","C3","CW",0.283,"OFRA","PS","p"
"OFRA_PS_2GT31","C4","H",0.447,"OFRA","PS","p"
"OFRA_PS_2GT31","C1","CH",0.193,"OFRA","PS","p"
"OFRA_PS_2GT31","C4","CH",0.25,"OFRA","PS","p"
"OFRA_PS_2GT31","C4","W",0.455,"OFRA","PS","p"
"OFRA_PS_2GT31","C4","CW",0.196,"OFRA","PS","p"
"OFRA_PS_2GT31","C5","H",0.428,"OFRA","PS","p"
"OFRA_PS_2GT31","C5","CH",0.239,"OFRA","PS","p"
"OFRA_PS_2GT31","C5","W",0.373,"OFRA","PS","p"
"OFRA_PS_2GT31","C5","CW",0.191,"OFRA","PS","p"
"OFRA_PS_2GT31","C1","H",0.329,"OFRA","PS","p"
"OFRA_PS_2GT31","C2","CW",0.256,"OFRA","PS","p"
"OFRA_PS_2GT31","C3","H",0.402,"OFRA","PS","p"
"OFRA_PS_2GT31","C2","CH",0.256,"OFRA","PS","p"
"OFRA_PS_2GT31","C2","W",0.462,"OFRA","PS","p"
"OFRA_PS_2GT31","C2","CA",0.062,"OFRA","PS","p"
"OFRA_PS_2GT31","C3","A",0.16,"OFRA","PS","p"
"OFRA_PS_2GT31","C3","CA",0.072,"OFRA","PS","p"
"OFRA_PS_2GT31","C4","A",0.123,"OFRA","PS","p"
"OFRA_PS_2GT31","C4","CA",0.046,"OFRA","PS","p"
"OFRA_PS_2GT31","C5","A",0.102,"OFRA","PS","p"
"OFRA_PS_2GT31","C5","CA",0.045,"OFRA","PS","p"
"OFRA_PS_2GT31","C1","A",0.131,"OFRA","PS","p"
"OFRA_PS_2GT31","C1","CA",0.048,"OFRA","PS","p"
"OFRA_PS_2GT31","C3","CH",0.263,"OFRA","PS","p"
"OFRA_PS_2GT31","C2","A",0.16,"OFRA","PS","p"
"OFRA_PS_2GT38","C4","W",0.307,"OFRA","PS","p"
"OFRA_PS_2GT38","C4","CW",0.161,"OFRA","PS","p"
"OFRA_PS_2GT38","C1","H",0.364,"OFRA","PS","p"
"OFRA_PS_2GT38","C2","CW",0.266,"OFRA","PS","p"
"OFRA_PS_2GT38","C3","H",0.32,"OFRA","PS","p"
"OFRA_PS_2GT38","C3","CH",0.153,"OFRA","PS","p"
"OFRA_PS_2GT38","C3","W",0.445,"OFRA","PS","p"
"OFRA_PS_2GT38","C3","CW",0.2,"OFRA","PS","p"
"OFRA_PS_2GT38","C4","H",0.387,"OFRA","PS","p"
"OFRA_PS_2GT38","C1","CH",0.178,"OFRA","PS","p"
"OFRA_PS_2GT38","C4","CH",0.215,"OFRA","PS","p"
"OFRA_PS_2GT38","C2","A",0.123,"OFRA","PS","p"
"OFRA_PS_2GT38","C2","CA",0.073,"OFRA","PS","p"
"OFRA_PS_2GT38","C3","A",0.118,"OFRA","PS","p"
"OFRA_PS_2GT38","C3","CA",0.047,"OFRA","PS","p"
"OFRA_PS_2GT38","C4","A",0.088,"OFRA","PS","p"
"OFRA_PS_2GT38","C4","CA",0.039,"OFRA","PS","p"
"OFRA_PS_2GT38","C5","A",0.106,"OFRA","PS","p"
"OFRA_PS_2GT38","C5","CA",0.069,"OFRA","PS","p"
"OFRA_PS_2GT38","C1","A",0.126,"OFRA","PS","p"
"OFRA_PS_2GT38","C1","CA",0.054,"OFRA","PS","p"
"OFRA_PS_2GT38","C1","CW",0.224,"OFRA","PS","p"
"OFRA_PS_2GT38","C2","H",0.404,"OFRA","PS","p"
"OFRA_PS_2GT38","C2","CH",0.265,"OFRA","PS","p"
"OFRA_PS_2GT38","C2","W",0.425,"OFRA","PS","p"
"OFRA_PS_2GT38","C5","H",0.487,"OFRA","PS","p"
"OFRA_PS_2GT38","C5","CH",0.254,"OFRA","PS","p"
"OFRA_PS_2GT38","C5","W",0.399,"OFRA","PS","p"
"OFRA_PS_2GT38","C5","CW",0.168,"OFRA","PS","p"
"OFRA_PS_2GT38","C1","W",0.396,"OFRA","PS","p"
"OFRA_PS_2GT41","C4","CA",0.046,"OFRA","PS","p"
"OFRA_PS_2GT41","C5","A",0.089,"OFRA","PS","p"
"OFRA_PS_2GT41","C5","CA",0.043,"OFRA","PS","p"
"OFRA_PS_2GT41","C4","A",0.1,"OFRA","PS","p"
"OFRA_PS_2GT41","C2","A",0.096,"OFRA","PS","p"
"OFRA_PS_2GT41","C2","CA",0.042,"OFRA","PS","p"
"OFRA_PS_2GT41","C3","A",0.133,"OFRA","PS","p"
"OFRA_PS_2GT41","C3","CA",0.054,"OFRA","PS","p"
"OFRA_PS_2GT41","C1","H",0.33,"OFRA","PS","p"
"OFRA_PS_2GT41","C2","CW",0.227,"OFRA","PS","p"
"OFRA_PS_2GT41","C3","H",0.352,"OFRA","PS","p"
"OFRA_PS_2GT41","C3","CH",0.242,"OFRA","PS","p"
"OFRA_PS_2GT41","C3","W",0.499,"OFRA","PS","p"
"OFRA_PS_2GT41","C3","CW",0.27,"OFRA","PS","p"
"OFRA_PS_2GT41","C4","H",0.331,"OFRA","PS","p"
"OFRA_PS_2GT41","C1","CH",0.237,"OFRA","PS","p"
"OFRA_PS_2GT41","C4","CH",0.254,"OFRA","PS","p"
"OFRA_PS_2GT41","C4","W",0.407,"OFRA","PS","p"
"OFRA_PS_2GT41","C4","CW",0.24,"OFRA","PS","p"
"OFRA_PS_2GT41","C5","H",0.374,"OFRA","PS","p"
"OFRA_PS_2GT41","C5","CH",0.254,"OFRA","PS","p"
"OFRA_PS_2GT41","C5","W",0.37,"OFRA","PS","p"
"OFRA_PS_2GT41","C5","CW",0.261,"OFRA","PS","p"
"OFRA_PS_2GT41","C1","W",0.472,"OFRA","PS","p"
"OFRA_PS_2GT41","C1","CW",0.251,"OFRA","PS","p"
"OFRA_PS_2GT41","C2","H",0.331,"OFRA","PS","p"
"OFRA_PS_2GT41","C2","CH",0.239,"OFRA","PS","p"
"OFRA_PS_2GT41","C2","W",0.448,"OFRA","PS","p"
"OFRA_PS_2GT41","C1","CA",0.065,"OFRA","PS","p"
"OFRA_PS_2GT41","C1","A",0.109,"OFRA","PS","p"
"OFRA_PS_2GT7","C2","CW",0.223,"OFRA","PS","p"
"OFRA_PS_2GT7","C3","H",0.34,"OFRA","PS","p"
"OFRA_PS_2GT7","C3","CH",0.204,"OFRA","PS","p"
"OFRA_PS_2GT7","C3","CW",0.216,"OFRA","PS","p"
"OFRA_PS_2GT7","C4","H",0.323,"OFRA","PS","p"
"OFRA_PS_2GT7","C1","CH",0.24,"OFRA","PS","p"
"OFRA_PS_2GT7","C3","W",0.363,"OFRA","PS","p"
"OFRA_PS_2GT7","C4","W",0.434,"OFRA","PS","p"
"OFRA_PS_2GT7","C4","CW",0.224,"OFRA","PS","p"
"OFRA_PS_2GT7","C5","H",0.386,"OFRA","PS","p"
"OFRA_PS_2GT7","C4","CH",0.166,"OFRA","PS","p"
"OFRA_PS_2GT7","C1","H",0.364,"OFRA","PS","p"
"OFRA_PS_2GT7","C5","CW",0.18,"OFRA","PS","p"
"OFRA_PS_2GT7","C1","W",0.422,"OFRA","PS","p"
"OFRA_PS_2GT7","C1","CW",0.247,"OFRA","PS","p"
"OFRA_PS_2GT7","C2","H",0.349,"OFRA","PS","p"
"OFRA_PS_2GT7","C2","CH",0.168,"OFRA","PS","p"
"OFRA_PS_2GT7","C2","W",0.483,"OFRA","PS","p"
"OFRA_PS_2GT7","C5","A",0.123,"OFRA","PS","p"
"OFRA_PS_2GT7","C5","CA",0.041,"OFRA","PS","p"
"OFRA_PS_2GT7","C1","A",0.118,"OFRA","PS","p"
"OFRA_PS_2GT7","C1","CA",0.048,"OFRA","PS","p"
"OFRA_PS_2GT7","C2","A",0.124,"OFRA","PS","p"
"OFRA_PS_2GT7","C2","CA",0.043,"OFRA","PS","p"
"OFRA_PS_2GT7","C5","CH",0.193,"OFRA","PS","p"
"OFRA_PS_2GT7","C5","W",0.447,"OFRA","PS","p"
"OFRA_PS_2GT7","C4","A",0.122,"OFRA","PS","p"
"OFRA_PS_2GT7","C4","CA",0.046,"OFRA","PS","p"
"OFRA_PS_2GT7","C3","A",0.099,"OFRA","PS","p"
"OFRA_PS_2GT7","C3","CA",0.036,"OFRA","PS","p"
"OFRA_PS_2HS11","C3","W",0.628,"OFRA","PS","p"
"OFRA_PS_2HS11","C3","CW",0.276,"OFRA","PS","p"
"OFRA_PS_2HS11","C5","CW",0.211,"OFRA","PS","p"
"OFRA_PS_2HS11","C1","W",0.539,"OFRA","PS","p"
"OFRA_PS_2HS11","C1","CW",0.318,"OFRA","PS","p"
"OFRA_PS_2HS11","C2","H",0.306,"OFRA","PS","p"
"OFRA_PS_2HS11","C2","CH",0.166,"OFRA","PS","p"
"OFRA_PS_2HS11","C4","H",0.372,"OFRA","PS","p"
"OFRA_PS_2HS11","C1","CH",0.172,"OFRA","PS","p"
"OFRA_PS_2HS11","C4","CH",0.18,"OFRA","PS","p"
"OFRA_PS_2HS11","C4","W",0.519,"OFRA","PS","p"
"OFRA_PS_2HS11","C4","CW",0.216,"OFRA","PS","p"
"OFRA_PS_2HS11","C5","H",0.443,"OFRA","PS","p"
"OFRA_PS_2HS11","C5","CH",0.207,"OFRA","PS","p"
