datetime,Date,Time,depth,LightCrrx,DO_mg.L,Temp_C
2021-07-14T21:40:00Z,2021-07-14,17:40:00,shallow,12.0612,NA,NA
2021-07-14T21:50:00Z,2021-07-14,17:50:00,shallow,11.799,NA,NA
2021-07-14T22:00:00Z,2021-07-14,18:00:00,shallow,14.0277,NA,NA
2021-07-14T22:10:00Z,2021-07-14,18:10:00,shallow,15.6009,NA,NA
2021-07-14T22:20:00Z,2021-07-14,18:20:00,shallow,14.421,NA,NA
2021-07-14T22:30:00Z,2021-07-14,18:30:00,shallow,11.6679,NA,NA
2021-07-14T22:40:00Z,2021-07-14,18:40:00,shallow,8.6526,NA,NA
2021-07-14T22:50:00Z,2021-07-14,18:50:00,shallow,6.2928,NA,NA
2021-07-14T23:00:00Z,2021-07-14,19:00:00,shallow,3.1464,NA,NA
2021-07-14T23:10:00Z,2021-07-14,19:10:00,shallow,0.5244,NA,NA
2021-07-14T23:20:00Z,2021-07-14,19:20:00,shallow,0,NA,NA
2021-07-14T23:30:00Z,2021-07-14,19:30:00,shallow,0,NA,NA
2021-07-14T23:40:00Z,2021-07-14,19:40:00,shallow,0,NA,NA
2021-07-14T23:50:00Z,2021-07-14,19:50:00,shallow,0,NA,NA
2021-07-15T00:00:00Z,2021-07-14,20:00:00,shallow,0,NA,NA
2021-07-15T00:10:00Z,2021-07-14,20:10:00,shallow,0,NA,NA
2021-07-15T00:20:00Z,2021-07-14,20:20:00,shallow,0,NA,NA
2021-07-15T00:30:00Z,2021-07-14,20:30:00,shallow,0,NA,NA
2021-07-15T00:40:00Z,2021-07-14,20:40:00,shallow,0,NA,NA
2021-07-15T00:50:00Z,2021-07-14,20:50:00,shallow,0,NA,NA
2021-07-15T01:00:00Z,2021-07-14,21:00:00,shallow,0,NA,NA
2021-07-15T01:10:00Z,2021-07-14,21:10:00,shallow,0,NA,NA
2021-07-15T01:20:00Z,2021-07-14,21:20:00,shallow,0,NA,NA
2021-07-15T01:30:00Z,2021-07-14,21:30:00,shallow,0,NA,NA
2021-07-15T01:40:00Z,2021-07-14,21:40:00,shallow,0,NA,NA
2021-07-15T01:50:00Z,2021-07-14,21:50:00,shallow,0,NA,NA
2021-07-15T02:00:00Z,2021-07-14,22:00:00,shallow,0,NA,NA
2021-07-15T02:10:00Z,2021-07-14,22:10:00,shallow,0,NA,NA
2021-07-15T02:20:00Z,2021-07-14,22:20:00,shallow,0,NA,NA
2021-07-15T02:30:00Z,2021-07-14,22:30:00,shallow,0,NA,NA
2021-07-15T02:40:00Z,2021-07-14,22:40:00,shallow,0,NA,NA
2021-07-15T02:50:00Z,2021-07-14,22:50:00,shallow,0,NA,NA
2021-07-15T03:00:00Z,2021-07-14,23:00:00,shallow,0,NA,NA
2021-07-15T03:10:00Z,2021-07-14,23:10:00,shallow,0,NA,NA
2021-07-15T03:20:00Z,2021-07-14,23:20:00,shallow,0,NA,NA
2021-07-15T03:30:00Z,2021-07-14,23:30:00,shallow,0,NA,NA
2021-07-15T03:40:00Z,2021-07-14,23:40:00,shallow,0,NA,NA
2021-07-15T03:50:00Z,2021-07-14,23:50:00,shallow,0,NA,NA
2021-07-15T04:00:00Z,2021-07-14,24:00:00,shallow,0,NA,NA
2021-07-15T04:10:00Z,2021-07-15,0:10:00,deep,0,NA,NA
2021-07-15T04:20:00Z,2021-07-15,0:20:00,deep,0,NA,NA
2021-07-15T04:30:00Z,2021-07-15,0:30:00,deep,0,NA,NA
2021-07-15T04:40:00Z,2021-07-15,0:40:00,deep,0,NA,NA
2021-07-15T04:50:00Z,2021-07-15,0:50:00,deep,0,NA,NA
2021-07-15T05:00:00Z,2021-07-15,1:00:00,deep,0,NA,NA
2021-07-15T05:10:00Z,2021-07-15,1:10:00,deep,0,NA,NA
2021-07-15T05:20:00Z,2021-07-15,1:20:00,deep,0,NA,NA
2021-07-15T05:30:00Z,2021-07-15,1:30:00,deep,0,NA,NA
2021-07-15T05:40:00Z,2021-07-15,1:40:00,deep,0,NA,NA
2021-07-15T05:50:00Z,2021-07-15,1:50:00,deep,0,NA,NA
2021-07-15T06:00:00Z,2021-07-15,2:00:00,deep,0,NA,NA
2021-07-15T06:10:00Z,2021-07-15,2:10:00,deep,0,NA,NA
2021-07-15T06:20:00Z,2021-07-15,2:20:00,deep,0,NA,NA
2021-07-15T06:30:00Z,2021-07-15,2:30:00,deep,0,NA,NA
2021-07-15T06:40:00Z,2021-07-15,2:40:00,deep,0,NA,NA
2021-07-15T06:50:00Z,2021-07-15,2:50:00,deep,0,NA,NA
2021-07-15T07:00:00Z,2021-07-15,3:00:00,deep,0,NA,NA
2021-07-15T07:10:00Z,2021-07-15,3:10:00,deep,0,NA,NA
2021-07-15T07:20:00Z,2021-07-15,3:20:00,deep,0,NA,NA
2021-07-15T07:30:00Z,2021-07-15,3:30:00,deep,0,NA,NA
2021-07-15T07:40:00Z,2021-07-15,3:40:00,deep,0,NA,NA
2021-07-15T07:50:00Z,2021-07-15,3:50:00,deep,0,NA,NA
2021-07-15T08:00:00Z,2021-07-15,4:00:00,deep,0,NA,NA
2021-07-15T08:10:00Z,2021-07-15,4:10:00,deep,0,NA,NA
2021-07-15T08:20:00Z,2021-07-15,4:20:00,deep,0,NA,NA
2021-07-15T08:30:00Z,2021-07-15,4:30:00,deep,0,NA,NA
2021-07-15T08:40:00Z,2021-07-15,4:40:00,deep,0,NA,NA
2021-07-15T08:50:00Z,2021-07-15,4:50:00,deep,0,NA,NA
2021-07-15T09:00:00Z,2021-07-15,5:00:00,deep,0,NA,NA
2021-07-15T09:10:00Z,2021-07-15,5:10:00,deep,0,NA,NA
2021-07-15T09:20:00Z,2021-07-15,5:20:00,deep,0,NA,NA
2021-07-15T09:30:00Z,2021-07-15,5:30:00,deep,0,NA,NA
2021-07-15T09:40:00Z,2021-07-15,5:40:00,deep,0,NA,NA
2021-07-15T09:50:00Z,2021-07-15,5:50:00,deep,0,NA,NA
2021-07-15T10:00:00Z,2021-07-15,6:00:00,deep,0,NA,NA
2021-07-15T10:10:00Z,2021-07-15,6:10:00,deep,0,NA,NA
2021-07-15T10:20:00Z,2021-07-15,6:20:00,deep,0,NA,NA
2021-07-15T10:30:00Z,2021-07-15,6:30:00,deep,0,NA,NA
2021-07-15T10:40:00Z,2021-07-15,6:40:00,deep,0,NA,NA
2021-07-15T10:50:00Z,2021-07-15,6:50:00,deep,0.4808,NA,NA
2021-07-15T11:00:00Z,2021-07-15,7:00:00,deep,1.4424,NA,NA
2021-07-15T11:10:00Z,2021-07-15,7:10:00,deep,2.1636,NA,NA
2021-07-15T11:20:00Z,2021-07-15,7:20:00,deep,3.1252,NA,NA
2021-07-15T11:30:00Z,2021-07-15,7:30:00,deep,4.0868,NA,NA
2021-07-15T11:40:00Z,2021-07-15,7:40:00,deep,5.0484,NA,NA
2021-07-15T11:50:00Z,2021-07-15,7:50:00,deep,6.4908,NA,NA
2021-07-15T12:00:00Z,2021-07-15,8:00:00,deep,7.4524,NA,NA
2021-07-15T12:10:00Z,2021-07-15,8:10:00,deep,8.6544,NA,NA
2021-07-15T12:20:00Z,2021-07-15,8:20:00,deep,9.8564,NA,NA
2021-07-15T12:30:00Z,2021-07-15,8:30:00,deep,11.0584,NA,NA
2021-07-15T12:40:00Z,2021-07-15,8:40:00,deep,12.7412,NA,NA
2021-07-15T12:50:00Z,2021-07-15,8:50:00,deep,13.9432,NA,NA
2021-07-15T13:00:00Z,2021-07-15,9:00:00,deep,15.1452,NA,NA
2021-07-15T13:10:00Z,2021-07-15,9:10:00,deep,16.5876,NA,NA
2021-07-15T13:20:00Z,2021-07-15,9:20:00,deep,17.7896,NA,NA
2021-07-15T13:30:00Z,2021-07-15,9:30:00,deep,19.9532,NA,NA
2021-07-15T13:40:00Z,2021-07-15,9:40:00,deep,21.1552,NA,NA
2021-07-15T13:50:00Z,2021-07-15,9:50:00,deep,22.5976,NA,NA
2021-07-15T14:00:00Z,2021-07-15,10:00:00,deep,25.242,NA,NA
2021-07-15T14:10:00Z,2021-07-15,10:10:00,deep,27.1652,NA,NA
2021-07-15T14:20:00Z,2021-07-15,10:20:00,deep,27.8864,NA,NA
2021-07-15T14:30:00Z,2021-07-15,10:30:00,deep,29.8096,NA,NA
2021-07-15T14:40:00Z,2021-07-15,10:40:00,deep,32.454,NA,NA
2021-07-15T14:50:00Z,2021-07-15,10:50:00,deep,33.656,NA,NA
2021-07-15T15:00:00Z,2021-07-15,11:00:00,deep,35.3388,NA,NA
2021-07-15T15:10:00Z,2021-07-15,11:10:00,deep,35.5792,NA,NA
2021-07-15T15:20:00Z,2021-07-15,11:20:00,deep,38.7044,NA,NA
2021-07-15T15:30:00Z,2021-07-15,11:30:00,deep,41.1084,NA,NA
2021-07-15T15:40:00Z,2021-07-15,11:40:00,deep,27.4056,NA,NA
2021-07-15T15:50:00Z,2021-07-15,11:50:00,deep,16.1068,NA,NA
2021-07-15T16:00:00Z,2021-07-15,12:00:00,deep,18.2704,NA,NA
2021-07-15T16:10:00Z,2021-07-15,12:10:00,deep,29.8096,NA,NA
2021-07-15T16:20:00Z,2021-07-15,12:20:00,deep,25.9632,NA,NA
2021-07-15T16:30:00Z,2021-07-15,12:30:00,deep,26.9248,NA,NA
2021-07-15T16:40:00Z,2021-07-15,12:40:00,deep,24.04,NA,NA
2021-07-15T16:50:00Z,2021-07-15,12:50:00,deep,16.828,NA,NA
2021-07-15T17:00:00Z,2021-07-15,13:00:00,deep,27.8864,NA,NA
2021-07-15T17:10:00Z,2021-07-15,13:10:00,deep,29.8096,NA,NA
2021-07-15T17:20:00Z,2021-07-15,13:20:00,deep,28.848,NA,NA
2021-07-15T17:30:00Z,2021-07-15,13:30:00,deep,27.8864,NA,NA
2021-07-15T17:40:00Z,2021-07-15,13:40:00,deep,22.838,NA,NA
2021-07-15T17:50:00Z,2021-07-15,13:50:00,deep,20.434,NA,NA
2021-07-15T18:00:00Z,2021-07-15,14:00:00,deep,24.5208,NA,NA
2021-07-15T18:10:00Z,2021-07-15,14:10:00,deep,24.7612,NA,NA
2021-07-15T18:20:00Z,2021-07-15,14:20:00,deep,14.9048,NA,NA
2021-07-15T18:30:00Z,2021-07-15,14:30:00,deep,10.3372,NA,NA
2021-07-15T18:40:00Z,2021-07-15,14:40:00,deep,7.9332,NA,NA
2021-07-15T18:50:00Z,2021-07-15,14:50:00,deep,6.4908,NA,NA
2021-07-15T19:00:00Z,2021-07-15,15:00:00,deep,6.9716,NA,NA
2021-07-15T19:10:00Z,2021-07-15,15:10:00,deep,6.01,NA,NA
2021-07-15T19:20:00Z,2021-07-15,15:20:00,deep,3.606,NA,NA
2021-07-15T19:30:00Z,2021-07-15,15:30:00,deep,3.1252,NA,NA
2021-07-15T19:40:00Z,2021-07-15,15:40:00,deep,3.3656,NA,NA
2021-07-15T19:50:00Z,2021-07-15,15:50:00,deep,3.606,NA,NA
2021-07-15T20:00:00Z,2021-07-15,16:00:00,deep,2.6444,NA,NA
2021-07-15T20:10:00Z,2021-07-15,16:10:00,deep,3.8464,NA,NA
2021-07-15T20:20:00Z,2021-07-15,16:20:00,deep,3.606,NA,NA
2021-07-15T20:30:00Z,2021-07-15,16:30:00,deep,1.9232,NA,NA
2021-07-15T20:40:00Z,2021-07-15,16:40:00,deep,1.6828,NA,NA
2021-07-15T20:50:00Z,2021-07-15,16:50:00,deep,1.9232,NA,NA
2021-07-15T21:00:00Z,2021-07-15,17:00:00,deep,0.4808,NA,NA
2021-07-15T21:10:00Z,2021-07-15,17:10:00,deep,0.9616,NA,NA
2021-07-15T21:20:00Z,2021-07-15,17:20:00,deep,0.2404,NA,NA
2021-07-15T21:30:00Z,2021-07-15,17:30:00,deep,0.2404,NA,NA
2021-07-15T21:40:00Z,2021-07-15,17:40:00,deep,0,NA,NA
2021-07-15T21:50:00Z,2021-07-15,17:50:00,deep,0,NA,NA
2021-07-15T22:00:00Z,2021-07-15,18:00:00,deep,0,NA,NA
2021-07-15T22:10:00Z,2021-07-15,18:10:00,deep,0,NA,NA
2021-07-15T22:20:00Z,2021-07-15,18:20:00,deep,0,NA,NA
2021-07-15T22:30:00Z,2021-07-15,18:30:00,deep,0,NA,NA
2021-07-15T22:40:00Z,2021-07-15,18:40:00,deep,0,NA,NA
2021-07-15T22:50:00Z,2021-07-15,18:50:00,deep,0,NA,NA
2021-07-15T23:00:00Z,2021-07-15,19:00:00,deep,0,NA,NA
2021-07-15T23:10:00Z,2021-07-15,19:10:00,deep,0,NA,NA
2021-07-15T23:20:00Z,2021-07-15,19:20:00,deep,0,NA,NA
2021-07-15T23:30:00Z,2021-07-15,19:30:00,deep,0,NA,NA
2021-07-15T23:40:00Z,2021-07-15,19:40:00,deep,0,NA,NA
2021-07-15T23:50:00Z,2021-07-15,19:50:00,deep,0,NA,NA
2021-07-16T00:00:00Z,2021-07-15,20:00:00,deep,0,NA,NA
2021-07-16T00:10:00Z,2021-07-15,20:10:00,deep,0,NA,NA
2021-07-16T00:20:00Z,2021-07-15,20:20:00,deep,0,NA,NA
2021-07-16T00:30:00Z,2021-07-15,20:30:00,deep,0,NA,NA
2021-07-16T00:40:00Z,2021-07-15,20:40:00,deep,0,NA,NA
2021-07-16T00:50:00Z,2021-07-15,20:50:00,deep,0,NA,NA
2021-07-16T01:00:00Z,2021-07-15,21:00:00,deep,0,NA,NA
2021-07-16T01:10:00Z,2021-07-15,21:10:00,deep,0,NA,NA
2021-07-16T01:20:00Z,2021-07-15,21:20:00,deep,0,NA,NA
2021-07-16T01:30:00Z,2021-07-15,21:30:00,deep,0,NA,NA
2021-07-16T01:40:00Z,2021-07-15,21:40:00,deep,0,NA,NA
2021-07-16T01:50:00Z,2021-07-15,21:50:00,deep,0,NA,NA
2021-07-16T02:00:00Z,2021-07-15,22:00:00,deep,0,NA,NA
2021-07-16T02:10:00Z,2021-07-15,22:10:00,deep,0,NA,NA
2021-07-16T02:20:00Z,2021-07-15,22:20:00,deep,0,NA,NA
2021-07-16T02:30:00Z,2021-07-15,22:30:00,deep,0,NA,NA
2021-07-16T02:40:00Z,2021-07-15,22:40:00,deep,0,NA,NA
2021-07-16T02:50:00Z,2021-07-15,22:50:00,deep,0,NA,NA
2021-07-16T03:00:00Z,2021-07-15,23:00:00,deep,0,NA,NA
2021-07-16T03:10:00Z,2021-07-15,23:10:00,deep,0,NA,NA
2021-07-16T03:20:00Z,2021-07-15,23:20:00,deep,0,NA,NA
2021-07-16T03:30:00Z,2021-07-15,23:30:00,deep,0,NA,NA
2021-07-16T03:40:00Z,2021-07-15,23:40:00,deep,0,NA,NA
2021-07-16T03:50:00Z,2021-07-15,23:50:00,deep,0,NA,NA
2021-07-16T04:00:00Z,2021-07-15,24:00:00,deep,0,NA,NA
2021-07-15T04:10:00Z,2021-07-15,0:10:00,shallow,0,NA,NA
2021-07-15T04:20:00Z,2021-07-15,0:20:00,shallow,0,NA,NA
2021-07-15T04:30:00Z,2021-07-15,0:30:00,shallow,0,NA,NA
2021-07-15T04:40:00Z,2021-07-15,0:40:00,shallow,0,NA,NA
2021-07-15T04:50:00Z,2021-07-15,0:50:00,shallow,0,NA,NA
2021-07-15T05:00:00Z,2021-07-15,1:00:00,shallow,0,NA,NA
2021-07-15T05:10:00Z,2021-07-15,1:10:00,shallow,0,NA,NA
2021-07-15T05:20:00Z,2021-07-15,1:20:00,shallow,0,NA,NA
2021-07-15T05:30:00Z,2021-07-15,1:30:00,shallow,0,NA,NA
2021-07-15T05:40:00Z,2021-07-15,1:40:00,shallow,0,NA,NA
2021-07-15T05:50:00Z,2021-07-15,1:50:00,shallow,0,NA,NA
2021-07-15T06:00:00Z,2021-07-15,2:00:00,shallow,0,NA,NA
2021-07-15T06:10:00Z,2021-07-15,2:10:00,shallow,0,NA,NA
2021-07-15T06:20:00Z,2021-07-15,2:20:00,shallow,0,NA,NA
2021-07-15T06:30:00Z,2021-07-15,2:30:00,shallow,0,NA,NA
2021-07-15T06:40:00Z,2021-07-15,2:40:00,shallow,0,NA,NA
2021-07-15T06:50:00Z,2021-07-15,2:50:00,shallow,0,NA,NA
2021-07-15T07:00:00Z,2021-07-15,3:00:00,shallow,0,NA,NA
2021-07-15T07:10:00Z,2021-07-15,3:10:00,shallow,0,NA,NA
2021-07-15T07:20:00Z,2021-07-15,3:20:00,shallow,0,NA,NA
2021-07-15T07:30:00Z,2021-07-15,3:30:00,shallow,0,NA,NA
2021-07-15T07:40:00Z,2021-07-15,3:40:00,shallow,0,NA,NA
2021-07-15T07:50:00Z,2021-07-15,3:50:00,shallow,0,NA,NA
2021-07-15T08:00:00Z,2021-07-15,4:00:00,shallow,0,NA,NA
2021-07-15T08:10:00Z,2021-07-15,4:10:00,shallow,0,NA,NA
2021-07-15T08:20:00Z,2021-07-15,4:20:00,shallow,0,NA,NA
2021-07-15T08:30:00Z,2021-07-15,4:30:00,shallow,0,NA,NA
2021-07-15T08:40:00Z,2021-07-15,4:40:00,shallow,0,NA,NA
2021-07-15T08:50:00Z,2021-07-15,4:50:00,shallow,0,NA,NA
2021-07-15T09:00:00Z,2021-07-15,5:00:00,shallow,0,NA,NA
2021-07-15T09:10:00Z,2021-07-15,5:10:00,shallow,0,NA,NA
2021-07-15T09:20:00Z,2021-07-15,5:20:00,shallow,0,NA,NA
2021-07-15T09:30:00Z,2021-07-15,5:30:00,shallow,0,NA,NA
2021-07-15T09:40:00Z,2021-07-15,5:40:00,shallow,0,NA,NA
2021-07-15T09:50:00Z,2021-07-15,5:50:00,shallow,0,NA,NA
2021-07-15T10:00:00Z,2021-07-15,6:00:00,shallow,0,NA,NA
2021-07-15T10:10:00Z,2021-07-15,6:10:00,shallow,1.7043,NA,NA
2021-07-15T10:20:00Z,2021-07-15,6:20:00,shallow,4.3263,NA,NA
2021-07-15T10:30:00Z,2021-07-15,6:30:00,shallow,8.6526,NA,NA
2021-07-15T10:40:00Z,2021-07-15,6:40:00,shallow,13.11,NA,NA
2021-07-15T10:50:00Z,2021-07-15,6:50:00,shallow,19.665,NA,NA
2021-07-15T11:00:00Z,2021-07-15,7:00:00,shallow,26.6133,NA,NA
2021-07-15T11:10:00Z,2021-07-15,7:10:00,shallow,34.7415,NA,NA
2021-07-15T11:20:00Z,2021-07-15,7:20:00,shallow,44.3118,NA,NA
2021-07-15T11:30:00Z,2021-07-15,7:30:00,shallow,54.5376,NA,NA
2021-07-15T11:40:00Z,2021-07-15,7:40:00,shallow,64.5012,NA,NA
2021-07-15T11:50:00Z,2021-07-15,7:50:00,shallow,72.4983,NA,NA
2021-07-15T12:00:00Z,2021-07-15,8:00:00,shallow,82.9863,NA,NA
2021-07-15T12:10:00Z,2021-07-15,8:10:00,shallow,109.5996,NA,NA
2021-07-15T12:20:00Z,2021-07-15,8:20:00,shallow,109.3374,NA,NA
2021-07-15T12:30:00Z,2021-07-15,8:30:00,shallow,131.1,NA,NA
2021-07-15T12:40:00Z,2021-07-15,8:40:00,shallow,141.1947,NA,NA
2021-07-15T12:50:00Z,2021-07-15,8:50:00,shallow,133.8531,NA,NA
2021-07-15T13:00:00Z,2021-07-15,9:00:00,shallow,152.076,NA,NA
2021-07-15T13:10:00Z,2021-07-15,9:10:00,shallow,167.6769,NA,NA
2021-07-15T13:20:00Z,2021-07-15,9:20:00,shallow,181.5735,NA,NA
2021-07-15T13:30:00Z,2021-07-15,9:30:00,shallow,192.9792,NA,NA
2021-07-15T13:40:00Z,2021-07-15,9:40:00,shallow,207.5313,NA,NA
2021-07-15T13:50:00Z,2021-07-15,9:50:00,shallow,221.0346,NA,NA
2021-07-15T14:00:00Z,2021-07-15,10:00:00,shallow,230.9982,NA,NA
2021-07-15T14:10:00Z,2021-07-15,10:10:00,shallow,242.0106,NA,NA
2021-07-15T14:20:00Z,2021-07-15,10:20:00,shallow,248.8278,NA,NA
2021-07-15T14:30:00Z,2021-07-15,10:30:00,shallow,257.4804,NA,NA
2021-07-15T14:40:00Z,2021-07-15,10:40:00,shallow,259.7091,NA,NA
2021-07-15T14:50:00Z,2021-07-15,10:50:00,shallow,282.9138,NA,NA
2021-07-15T15:00:00Z,2021-07-15,11:00:00,shallow,293.0085,NA,NA
2021-07-15T15:10:00Z,2021-07-15,11:10:00,shallow,294.4506,NA,NA
2021-07-15T15:20:00Z,2021-07-15,11:20:00,shallow,315.0333,NA,NA
2021-07-15T15:30:00Z,2021-07-15,11:30:00,shallow,320.2773,NA,NA
2021-07-15T15:40:00Z,2021-07-15,11:40:00,shallow,225.0987,NA,NA
2021-07-15T15:50:00Z,2021-07-15,11:50:00,shallow,147.2253,NA,NA
2021-07-15T16:00:00Z,2021-07-15,12:00:00,shallow,165.5793,NA,NA
2021-07-15T16:10:00Z,2021-07-15,12:10:00,shallow,268.2306,NA,NA
2021-07-15T16:20:00Z,2021-07-15,12:20:00,shallow,246.7302,NA,NA
2021-07-15T16:30:00Z,2021-07-15,12:30:00,shallow,276.0966,NA,NA
2021-07-15T16:40:00Z,2021-07-15,12:40:00,shallow,263.2488,NA,NA
2021-07-15T16:50:00Z,2021-07-15,12:50:00,shallow,196.2567,NA,NA
2021-07-15T17:00:00Z,2021-07-15,13:00:00,shallow,326.439,NA,NA
2021-07-15T17:10:00Z,2021-07-15,13:10:00,shallow,333.6495,NA,NA
2021-07-15T17:20:00Z,2021-07-15,13:20:00,shallow,227.9829,NA,NA
2021-07-15T17:30:00Z,2021-07-15,13:30:00,shallow,275.1789,NA,NA
2021-07-15T17:40:00Z,2021-07-15,13:40:00,shallow,266.6574,NA,NA
2021-07-15T17:50:00Z,2021-07-15,13:50:00,shallow,272.8191,NA,NA
2021-07-15T18:00:00Z,2021-07-15,14:00:00,shallow,282.7827,NA,NA
2021-07-15T18:10:00Z,2021-07-15,14:10:00,shallow,280.554,NA,NA
2021-07-15T18:20:00Z,2021-07-15,14:20:00,shallow,173.1831,NA,NA
2021-07-15T18:30:00Z,2021-07-15,14:30:00,shallow,127.2981,NA,NA
2021-07-15T18:40:00Z,2021-07-15,14:40:00,shallow,108.4197,NA,NA
2021-07-15T18:50:00Z,2021-07-15,14:50:00,shallow,99.1116,NA,NA
2021-07-15T19:00:00Z,2021-07-15,15:00:00,shallow,104.6178,NA,NA
2021-07-15T19:10:00Z,2021-07-15,15:10:00,shallow,91.9011,NA,NA
2021-07-15T19:20:00Z,2021-07-15,15:20:00,shallow,65.9433,NA,NA
2021-07-15T19:30:00Z,2021-07-15,15:30:00,shallow,69.3519,NA,NA
2021-07-15T19:40:00Z,2021-07-15,15:40:00,shallow,74.2026,NA,NA
2021-07-15T19:50:00Z,2021-07-15,15:50:00,shallow,74.2026,NA,NA
2021-07-15T20:00:00Z,2021-07-15,16:00:00,shallow,59.6505,NA,NA
2021-07-15T20:10:00Z,2021-07-15,16:10:00,shallow,78.7911,NA,NA
2021-07-15T20:20:00Z,2021-07-15,16:20:00,shallow,82.7241,NA,NA
2021-07-15T20:30:00Z,2021-07-15,16:30:00,shallow,55.9797,NA,NA
2021-07-15T20:40:00Z,2021-07-15,16:40:00,shallow,57.4218,NA,NA
2021-07-15T20:50:00Z,2021-07-15,16:50:00,shallow,62.1414,NA,NA
2021-07-15T21:00:00Z,2021-07-15,17:00:00,shallow,36.8391,NA,NA
2021-07-15T21:10:00Z,2021-07-15,17:10:00,shallow,38.9367,NA,NA
2021-07-15T21:20:00Z,2021-07-15,17:20:00,shallow,31.8573,NA,NA
2021-07-15T21:30:00Z,2021-07-15,17:30:00,shallow,23.0736,NA,NA
2021-07-15T21:40:00Z,2021-07-15,17:40:00,shallow,22.4181,NA,NA
2021-07-15T21:50:00Z,2021-07-15,17:50:00,shallow,17.6985,NA,NA
2021-07-15T22:00:00Z,2021-07-15,18:00:00,shallow,26.7444,NA,NA
2021-07-15T22:10:00Z,2021-07-15,18:10:00,shallow,18.0918,NA,NA
2021-07-15T22:20:00Z,2021-07-15,18:20:00,shallow,10.6191,NA,NA
2021-07-15T22:30:00Z,2021-07-15,18:30:00,shallow,6.8172,NA,NA
2021-07-15T22:40:00Z,2021-07-15,18:40:00,shallow,4.5885,NA,NA
2021-07-15T22:50:00Z,2021-07-15,18:50:00,shallow,3.4086,NA,NA
2021-07-15T23:00:00Z,2021-07-15,19:00:00,shallow,1.9665,NA,NA
2021-07-15T23:10:00Z,2021-07-15,19:10:00,shallow,0.3933,NA,NA
2021-07-15T23:20:00Z,2021-07-15,19:20:00,shallow,0,NA,NA
2021-07-15T23:30:00Z,2021-07-15,19:30:00,shallow,0,NA,NA
2021-07-15T23:40:00Z,2021-07-15,19:40:00,shallow,0,NA,NA
2021-07-15T23:50:00Z,2021-07-15,19:50:00,shallow,0,NA,NA
2021-07-16T00:00:00Z,2021-07-15,20:00:00,shallow,0,NA,NA
2021-07-16T00:10:00Z,2021-07-15,20:10:00,shallow,0,NA,NA
2021-07-16T00:20:00Z,2021-07-15,20:20:00,shallow,0,NA,NA
2021-07-16T00:30:00Z,2021-07-15,20:30:00,shallow,0,NA,NA
2021-07-16T00:40:00Z,2021-07-15,20:40:00,shallow,0,NA,NA
2021-07-16T00:50:00Z,2021-07-15,20:50:00,shallow,0,NA,NA
2021-07-16T01:00:00Z,2021-07-15,21:00:00,shallow,0,NA,NA
2021-07-16T01:10:00Z,2021-07-15,21:10:00,shallow,0,NA,NA
2021-07-16T01:20:00Z,2021-07-15,21:20:00,shallow,0,NA,NA
2021-07-16T01:30:00Z,2021-07-15,21:30:00,shallow,0,NA,NA
2021-07-16T01:40:00Z,2021-07-15,21:40:00,shallow,0,NA,NA
2021-07-16T01:50:00Z,2021-07-15,21:50:00,shallow,0,NA,NA
2021-07-16T02:00:00Z,2021-07-15,22:00:00,shallow,0,NA,NA
2021-07-16T02:10:00Z,2021-07-15,22:10:00,shallow,0,NA,NA
2021-07-16T02:20:00Z,2021-07-15,22:20:00,shallow,0,NA,NA
2021-07-16T02:30:00Z,2021-07-15,22:30:00,shallow,0,NA,NA
2021-07-16T02:40:00Z,2021-07-15,22:40:00,shallow,0,NA,NA
2021-07-16T02:50:00Z,2021-07-15,22:50:00,shallow,0,NA,NA
2021-07-16T03:00:00Z,2021-07-15,23:00:00,shallow,0,NA,NA
2021-07-16T03:10:00Z,2021-07-15,23:10:00,shallow,0,NA,NA
2021-07-16T03:20:00Z,2021-07-15,23:20:00,shallow,0,NA,NA
2021-07-16T03:30:00Z,2021-07-15,23:30:00,shallow,0,NA,NA
2021-07-16T03:40:00Z,2021-07-15,23:40:00,shallow,0,NA,NA
2021-07-16T03:50:00Z,2021-07-15,23:50:00,shallow,0,NA,NA
2021-07-16T04:00:00Z,2021-07-15,24:00:00,shallow,0,NA,NA
2021-07-16T04:10:00Z,2021-07-16,0:10:00,deep,0,NA,NA
2021-07-16T04:20:00Z,2021-07-16,0:20:00,deep,0,NA,NA
2021-07-16T04:30:00Z,2021-07-16,0:30:00,deep,0,NA,NA
2021-07-16T04:40:00Z,2021-07-16,0:40:00,deep,0,NA,NA
2021-07-16T04:50:00Z,2021-07-16,0:50:00,deep,0,NA,NA
2021-07-16T05:00:00Z,2021-07-16,1:00:00,deep,0,NA,NA
2021-07-16T05:10:00Z,2021-07-16,1:10:00,deep,0,NA,NA
2021-07-16T05:20:00Z,2021-07-16,1:20:00,deep,0,NA,NA
2021-07-16T05:30:00Z,2021-07-16,1:30:00,deep,0,NA,NA
2021-07-16T05:40:00Z,2021-07-16,1:40:00,deep,0,NA,NA
2021-07-16T05:50:00Z,2021-07-16,1:50:00,deep,0,NA,NA
2021-07-16T06:00:00Z,2021-07-16,2:00:00,deep,0,NA,NA
2021-07-16T06:10:00Z,2021-07-16,2:10:00,deep,0,NA,NA
2021-07-16T06:20:00Z,2021-07-16,2:20:00,deep,0,NA,NA
2021-07-16T06:30:00Z,2021-07-16,2:30:00,deep,0,NA,NA
